	 5.0000 1.6296e+07 1.1309e+07 2.5276e+07 1.1480e+07 2.4536e+07 1.5099e+07 1.9831e+07 1.5800e+07 1.6792e+07 1.7718e+07 1.6698e+07 2.1306e+07 1.2910e+07 2.4536e+07 1.1480e+07
   5.2500 1.5267e+07 1.0787e+07 2.3781e+07 1.0924e+07 2.3096e+07 1.4266e+07 1.8583e+07 1.4811e+07 1.5723e+07 1.6806e+07 1.5639e+07 2.0000e+07 1.2147e+07 2.3096e+07 1.0924e+07
   5.5000 1.4263e+07 1.0255e+07 2.2309e+07 1.0363e+07 2.1674e+07 1.3440e+07 1.7366e+07 1.3844e+07 1.4682e+07 1.5892e+07 1.4608e+07 1.8718e+07 1.1399e+07 2.1674e+07 1.0363e+07
   5.7500 1.3294e+07 9.7211e+06 2.0876e+07 9.8044e+06 2.0288e+07 1.2630e+07 1.6195e+07 1.2909e+07 1.3678e+07 1.4988e+07 1.3616e+07 1.7476e+07 1.0674e+07 2.0288e+07 9.8044e+06
   6.0000 1.2366e+07 9.1921e+06 1.9494e+07 9.2552e+06 1.8949e+07 1.1844e+07 1.5076e+07 1.2014e+07 1.2719e+07 1.4103e+07 1.2669e+07 1.6284e+07 9.9765e+06 1.8949e+07 9.2552e+06
   6.2500 1.1486e+07 8.6716e+06 1.8172e+07 8.7187e+06 1.7667e+07 1.1088e+07 1.4014e+07 1.1163e+07 1.1809e+07 1.3244e+07 1.1772e+07 1.5148e+07 9.3112e+06 1.7667e+07 8.7187e+06
   6.5000 1.0655e+07 8.1612e+06 1.6916e+07 8.1958e+06 1.6447e+07 1.0365e+07 1.3013e+07 1.0359e+07 1.0952e+07 1.2410e+07 1.0927e+07 1.4073e+07 8.6804e+06 1.6447e+07 8.1958e+06
   6.7500 9.8750e+06 7.6668e+06 1.5729e+07 7.6924e+06 1.5294e+07 9.6786e+06 1.2073e+07 9.6035e+06 1.0147e+07 1.1610e+07 1.0135e+07 1.3061e+07 8.0852e+06 1.5294e+07 7.6924e+06
   7.0000 9.1456e+06 7.1886e+06 1.4613e+07 7.2080e+06 1.4208e+07 9.0292e+06 1.1194e+07 8.8966e+06 9.3945e+06 1.0844e+07 9.3944e+06 1.2112e+07 7.5259e+06 1.4208e+07 7.2080e+06
   7.2500 8.4658e+06 6.7319e+06 1.3567e+07 6.7477e+06 1.3190e+07 8.4175e+06 1.0376e+07 8.2375e+06 8.6941e+06 1.0119e+07 8.7050e+06 1.1226e+07 7.0022e+06 1.3190e+07 6.7477e+06
   7.5000 7.8342e+06 6.3180e+06 1.2590e+07 6.3326e+06 1.2240e+07 7.8342e+06 9.6150e+06 7.6248e+06 8.0437e+06 9.4631e+06 8.0649e+06 1.0401e+07 6.5131e+06 1.2240e+07 6.3326e+06
   7.7500 7.2487e+06 5.9398e+06 1.1681e+07 5.9540e+06 1.1353e+07 7.2487e+06 8.9093e+06 7.0565e+06 7.4410e+06 8.8636e+06 7.4715e+06 9.6346e+06 6.0574e+06 1.1353e+07 5.9540e+06
   8.0000 6.7070e+06 5.5762e+06 1.0835e+07 5.5901e+06 1.0529e+07 6.7070e+06 8.2560e+06 6.5304e+06 6.8836e+06 8.2906e+06 6.9225e+06 8.9243e+06 5.6337e+06 1.0529e+07 5.5901e+06
   8.2500 6.2065e+06 5.2241e+06 1.0051e+07 5.2376e+06 9.7648e+06 6.2065e+06 7.6518e+06 6.0443e+06 6.3688e+06 7.7413e+06 6.4152e+06 8.2671e+06 5.2401e+06 9.7648e+06 5.2376e+06
   8.5000 5.7446e+06 4.8623e+06 9.3235e+06 4.8750e+06 9.0562e+06 5.7446e+06 7.0937e+06 5.5954e+06 5.8939e+06 7.2186e+06 5.9467e+06 7.6596e+06 4.8750e+06 9.0562e+06 4.8996e+06
   8.7500 5.3188e+06 4.5247e+06 8.6507e+06 4.5366e+06 8.4003e+06 5.3188e+06 6.5785e+06 5.1815e+06 5.4561e+06 6.7259e+06 5.5145e+06 7.0986e+06 4.5366e+06 8.4003e+06 4.5792e+06
   9.0000 4.9264e+06 4.2119e+06 8.0284e+06 4.2232e+06 7.7938e+06 4.9264e+06 6.1032e+06 4.7999e+06 5.0529e+06 6.2653e+06 5.1160e+06 6.5810e+06 4.2232e+06 7.7938e+06 4.2784e+06
   9.2500 4.5651e+06 3.9223e+06 7.4533e+06 3.9330e+06 7.2332e+06 4.5651e+06 5.6648e+06 4.4485e+06 4.6817e+06 5.8385e+06 4.7486e+06 6.1036e+06 3.9330e+06 7.2332e+06 3.9989e+06
   9.5000 4.2323e+06 3.6542e+06 6.9220e+06 3.6643e+06 6.7154e+06 4.2323e+06 5.2605e+06 4.1248e+06 4.3399e+06 5.4449e+06 4.4099e+06 5.6634e+06 3.6643e+06 6.7154e+06 3.7407e+06
   9.7500 3.9260e+06 3.4061e+06 6.4314e+06 3.4156e+06 6.2374e+06 3.9260e+06 4.8876e+06 3.8267e+06 4.0253e+06 5.0798e+06 4.0976e+06 5.2576e+06 3.4156e+06 6.2374e+06 3.5006e+06
  10.0000 3.6441e+06 3.1764e+06 5.9785e+06 3.1854e+06 5.7962e+06 3.6441e+06 4.5438e+06 3.5524e+06 3.7359e+06 4.7402e+06 3.8097e+06 4.8836e+06 3.1854e+06 5.7962e+06 3.2764e+06
  10.2500 3.3846e+06 2.9638e+06 5.5603e+06 2.9724e+06 5.3890e+06 3.3846e+06 4.2267e+06 3.2998e+06 3.4695e+06 4.4244e+06 3.5443e+06 4.5390e+06 2.9724e+06 5.3890e+06 3.0672e+06
  10.5000 3.1457e+06 2.7670e+06 5.1742e+06 2.7752e+06 5.0130e+06 3.1457e+06 3.9342e+06 3.0671e+06 3.2242e+06 4.1312e+06 3.2996e+06 4.2212e+06 2.7752e+06 5.0130e+06 2.8723e+06
  10.7500 2.9255e+06 2.5847e+06 4.8175e+06 2.5926e+06 4.6658e+06 2.9255e+06 3.6642e+06 2.8528e+06 2.9983e+06 3.8590e+06 3.0738e+06 3.9280e+06 2.5926e+06 4.6658e+06 2.6907e+06
  11.0000 2.7226e+06 2.4159e+06 4.4878e+06 2.4234e+06 4.3449e+06 2.7226e+06 3.4150e+06 2.6551e+06 2.7900e+06 3.6063e+06 2.8653e+06 3.6574e+06 2.4234e+06 4.3449e+06 2.5217e+06
  11.2500 2.5353e+06 2.2595e+06 4.1829e+06 2.2667e+06 4.0482e+06 2.5353e+06 3.1846e+06 2.4727e+06 2.5979e+06 3.3719e+06 2.6728e+06 3.4075e+06 2.2667e+06 4.0482e+06 2.3644e+06
  11.5000 2.3625e+06 2.1144e+06 3.9008e+06 2.1213e+06 3.7738e+06 2.3625e+06 2.9717e+06 2.3044e+06 2.4206e+06 3.1543e+06 2.4948e+06 3.1765e+06 2.1213e+06 3.7738e+06 2.2179e+06
  11.7500 2.2028e+06 1.9798e+06 3.6396e+06 1.9864e+06 3.5198e+06 2.2028e+06 2.7747e+06 2.1488e+06 2.2568e+06 2.9522e+06 2.3302e+06 2.9630e+06 1.9864e+06 3.5198e+06 2.0816e+06
  12.0000 2.0556e+06 1.8549e+06 3.3982e+06 1.8613e+06 3.2851e+06 2.0556e+06 2.5925e+06 2.0053e+06 2.1058e+06 2.7648e+06 2.1780e+06 2.7658e+06 1.8613e+06 3.2851e+06 1.9547e+06
  12.2500 1.9197e+06 1.7390e+06 3.1751e+06 1.7452e+06 3.0684e+06 1.9197e+06 2.4241e+06 1.8729e+06 1.9664e+06 2.5909e+06 2.0372e+06 2.5836e+06 1.7452e+06 3.0684e+06 1.8366e+06
  12.5000 1.7942e+06 1.6314e+06 2.9686e+06 1.6373e+06 2.8679e+06 1.7942e+06 2.2681e+06 1.7506e+06 1.8378e+06 2.4293e+06 1.9069e+06 2.4152e+06 1.6373e+06 2.8679e+06 1.7266e+06
  12.7500 1.6781e+06 1.5313e+06 2.7774e+06 1.5370e+06 2.6822e+06 1.6781e+06 2.1236e+06 1.6375e+06 1.7188e+06 2.2791e+06 1.7860e+06 2.2594e+06 1.5370e+06 2.6822e+06 1.6240e+06
  13.0000 1.5707e+06 1.4382e+06 2.6001e+06 1.4438e+06 2.5102e+06 1.5707e+06 1.9896e+06 1.5328e+06 1.6086e+06 2.1393e+06 1.6739e+06 2.1149e+06 1.4438e+06 2.5102e+06 1.5283e+06
  13.2500 1.4711e+06 1.3515e+06 2.4354e+06 1.3569e+06 2.3506e+06 1.4711e+06 1.8651e+06 1.4357e+06 1.5065e+06 2.0090e+06 1.5699e+06 1.9810e+06 1.3569e+06 2.3506e+06 1.4389e+06
  13.5000 1.3787e+06 1.2708e+06 2.2825e+06 1.2760e+06 2.2023e+06 1.3787e+06 1.7494e+06 1.3456e+06 1.4118e+06 1.8877e+06 1.4731e+06 1.8566e+06 1.2760e+06 2.2023e+06 1.3555e+06
