   5.0000 1.3932e+07 9.2435e+06 2.0197e+07 9.8155e+06 1.9678e+07 1.2132e+07 1.6038e+07 1.2593e+07 1.5272e+07
   5.2500 1.3001e+07 8.7419e+06 1.8821e+07 9.2610e+06 1.8366e+07 1.1370e+07 1.4897e+07 1.1779e+07 1.4222e+07
   5.5000 1.2100e+07 8.2421e+06 1.7492e+07 8.7123e+06 1.7093e+07 1.0626e+07 1.3804e+07 1.0988e+07 1.3211e+07
   5.7500 1.1236e+07 7.7502e+06 1.6220e+07 8.1756e+06 1.5871e+07 9.9081e+06 1.2765e+07 1.0226e+07 1.2247e+07
   6.0000 1.0416e+07 7.2709e+06 1.5013e+07 7.6554e+06 1.4707e+07 9.2204e+06 1.1787e+07 9.4998e+06 1.1333e+07
   6.2500 9.6430e+06 6.8076e+06 1.3875e+07 7.1549e+06 1.3607e+07 8.5670e+06 1.0870e+07 8.8118e+06 1.0474e+07
   6.5000 8.9172e+06 6.3634e+06 1.2809e+07 6.6769e+06 1.2574e+07 7.9498e+06 1.0016e+07 8.1640e+06 9.6703e+06
   6.7500 8.2393e+06 5.9090e+06 1.1814e+07 6.1878e+06 1.1607e+07 7.3698e+06 9.2234e+06 7.5570e+06 8.9216e+06
   7.0000 7.6086e+06 5.4718e+06 1.0889e+07 5.7183e+06 1.0707e+07 6.8271e+06 8.4900e+06 6.9905e+06 8.2267e+06
   7.2500 7.0236e+06 5.0648e+06 1.0032e+07 5.2830e+06 9.8717e+06 6.3210e+06 7.8133e+06 6.4635e+06 7.5836e+06
   7.5000 6.4823e+06 4.6870e+06 9.2400e+06 4.8803e+06 9.0988e+06 5.8504e+06 7.1904e+06 5.9747e+06 6.9899e+06
   7.7500 5.9825e+06 4.3369e+06 8.5099e+06 4.5085e+06 8.3850e+06 5.4139e+06 6.6179e+06 5.5223e+06 6.4428e+06
   8.0000 5.5218e+06 4.0132e+06 7.8378e+06 4.1656e+06 7.7272e+06 5.0097e+06 6.0924e+06 5.1042e+06 5.9394e+06
   8.2500 5.0975e+06 3.7143e+06 7.2200e+06 3.8499e+06 7.1218e+06 4.6360e+06 5.6106e+06 4.7184e+06 5.4766e+06
   8.5000 4.7072e+06 3.4385e+06 6.6524e+06 3.5593e+06 6.5652e+06 4.2908e+06 5.1690e+06 4.3628e+06 5.0517e+06
   8.7500 4.3484e+06 3.1842e+06 6.1316e+06 3.2920e+06 6.0539e+06 3.9724e+06 4.7644e+06 4.0352e+06 4.6617e+06
   9.0000 4.0187e+06 2.9499e+06 5.6539e+06 3.0463e+06 5.5845e+06 3.6789e+06 4.3940e+06 3.7337e+06 4.3038e+06
   9.2500 3.7159e+06 2.7341e+06 5.2159e+06 2.8204e+06 5.1538e+06 3.4084e+06 4.0547e+06 3.4562e+06 3.9756e+06
   9.5000 3.4377e+06 2.5354e+06 4.8142e+06 2.6128e+06 4.7586e+06 3.1591e+06 3.7440e+06 3.2009e+06 3.6745e+06
   9.7500 3.1822e+06 2.3525e+06 4.4461e+06 2.4220e+06 4.3962e+06 2.9296e+06 3.4595e+06 2.9661e+06 3.3984e+06
  10.0000 2.9476e+06 2.1840e+06 4.1087e+06 2.2465e+06 4.0639e+06 2.7183e+06 3.1990e+06 2.7502e+06 3.1451e+06
  10.2500 2.7322e+06 2.0289e+06 3.7995e+06 2.0852e+06 3.7591e+06 2.5237e+06 2.9602e+06 2.5516e+06 2.9127e+06
  10.5000 2.5341e+06 1.8860e+06 3.5159e+06 1.9368e+06 3.4794e+06 2.3444e+06 2.7412e+06 2.3688e+06 2.6994e+06
  10.7500 2.3519e+06 1.7543e+06 3.2556e+06 1.8002e+06 3.2226e+06 2.1792e+06 2.5403e+06 2.2004e+06 2.5034e+06
  11.0000 2.1843e+06 1.6327e+06 3.0165e+06 1.6743e+06 2.9866e+06 2.0267e+06 2.3558e+06 2.0453e+06 2.3232e+06
  11.2500 2.0299e+06 1.5206e+06 2.7967e+06 1.5583e+06 2.7697e+06 1.8860e+06 2.1862e+06 1.9023e+06 2.1574e+06
  11.5000 1.8875e+06 1.4170e+06 2.5945e+06 1.4512e+06 2.5700e+06 1.7561e+06 2.0302e+06 1.7703e+06 2.0048e+06
  11.7500 1.7562e+06 1.3213e+06 2.4084e+06 1.3524e+06 2.3861e+06 1.6360e+06 1.8866e+06 1.6484e+06 1.8641e+06
  12.0000 1.6353e+06 1.2329e+06 2.2374e+06 1.2612e+06 2.2171e+06 1.5252e+06 1.7545e+06 1.5361e+06 1.7346e+06
  12.2500 1.5240e+06 1.1513e+06 2.0803e+06 1.1771e+06 2.0618e+06 1.4231e+06 1.6331e+06 1.4325e+06 1.6155e+06
  12.5000 1.4213e+06 1.0759e+06 1.9357e+06 1.0994e+06 1.9188e+06 1.3287e+06 1.5213e+06 1.3369e+06 1.5058e+06
  12.7500 1.3265e+06 1.0062e+06 1.8026e+06 1.0276e+06 1.7871e+06 1.2415e+06 1.4182e+06 1.2486e+06 1.4045e+06
  13.0000 1.2389e+06 9.4153e+05 1.6797e+06 9.6120e+05 1.6656e+06 1.1607e+06 1.3231e+06 1.1668e+06 1.3110e+06
  13.2500 1.1579e+06 8.8162e+05 1.5664e+06 8.9962e+05 1.5534e+06 1.0859e+06 1.2352e+06 1.0912e+06 1.2246e+06
  13.5000 1.0828e+06 8.2600e+05 1.4616e+06 8.4251e+05 1.4497e+06 1.0165e+06 1.1539e+06 1.0210e+06 1.1445e+06
  13.7500 1.0132e+06 7.7434e+05 1.3646e+06 7.8949e+05 1.3537e+06 9.5207e+05 1.0786e+06 9.5591e+05 1.0704e+06
  14.0000 9.4853e+05 7.2629e+05 1.2748e+06 7.4021e+05 1.2647e+06 8.9217e+05 1.0088e+06 8.9543e+05 1.0016e+06
  14.2500 8.8848e+05 6.8156e+05 1.1915e+06 6.9438e+05 1.1823e+06 8.3645e+05 9.4411e+05 8.3919e+05 9.3778e+05
  14.5000 8.3268e+05 6.3992e+05 1.1143e+06 6.5172e+05 1.1057e+06 7.8459e+05 8.8401e+05 7.8688e+05 8.7847e+05
  14.7500 7.8093e+05 6.0123e+05 1.0428e+06 6.1211e+05 1.0349e+06 7.3646e+05 8.2834e+05 7.3835e+05 8.2351e+05
  15.0000 7.3293e+05 5.6528e+05 9.7665e+05 5.7532e+05 9.6938e+05 6.9177e+05 7.7675e+05 6.9330e+05 7.7255e+05
  15.2500 6.8835e+05 5.3183e+05 9.1533e+05 5.4110e+05 9.0862e+05 6.5023e+05 7.2889e+05 6.5145e+05 7.2525e+05
  15.5000 6.4691e+05 5.0068e+05 8.5846e+05 5.0924e+05 8.5224e+05 6.1158e+05 6.8444e+05 6.1251e+05 6.8130e+05
  15.7500 6.0835e+05 4.7164e+05 8.0564e+05 4.7956e+05 7.9988e+05 5.7558e+05 6.4312e+05 5.7626e+05 6.4043e+05
  16.0000 5.7243e+05 4.4453e+05 7.5655e+05 4.5187e+05 7.5121e+05 5.4202e+05 6.0466e+05 5.4248e+05 6.0238e+05
  16.2500 5.3894e+05 4.1922e+05 7.1087e+05 4.2601e+05 7.0592e+05 5.1069e+05 5.6884e+05 5.1096e+05 5.6691e+05
  16.5000 5.0768e+05 3.9555e+05 6.6833e+05 4.0185e+05 6.6374e+05 4.8143e+05 5.3545e+05 4.8152e+05 5.3384e+05
  16.7500 4.7849e+05 3.7340e+05 6.2869e+05 3.7925e+05 6.2442e+05 4.5408e+05 5.0429e+05 4.5402e+05 5.0296e+05
  17.0000 4.5120e+05 3.5266e+05 5.9170e+05 3.5810e+05 5.8773e+05 4.2848e+05 4.7518e+05 4.2829e+05 4.7411e+05
  17.2500 4.2567e+05 3.3322e+05 5.5717e+05 3.3828e+05 5.5348e+05 4.0451e+05 4.4798e+05 4.0421e+05 4.4713e+05
  17.5000 4.0177e+05 3.1499e+05 5.2490e+05 3.1969e+05 5.2146e+05 3.8204e+05 4.2253e+05 3.8164e+05 4.2188e+05
  17.7500 3.7936e+05 2.9787e+05 4.9473e+05 3.0225e+05 4.9152e+05 3.6097e+05 3.9871e+05 3.6049e+05 3.9824e+05
  18.0000 3.5840e+05 2.8182e+05 4.6654e+05 2.8590e+05 4.6355e+05 3.4124e+05 3.7643e+05 3.4068e+05 3.7611e+05
  18.2500 3.3877e+05 2.6678e+05 4.4021e+05 2.7059e+05 4.3741e+05 3.2275e+05 3.5559e+05 3.2213e+05 3.5541e+05
  18.5000 3.2039e+05 2.5267e+05 4.1558e+05 2.5623e+05 4.1297e+05 3.0542e+05 3.3608e+05 3.0475e+05 3.3603e+05
  18.7500 3.0316e+05 2.3943e+05 3.9254e+05 2.4275e+05 3.9010e+05 2.8918e+05 3.1781e+05 2.8845e+05 3.1787e+05
  19.0000 2.8700e+05 2.2699e+05 3.7097e+05 2.3009e+05 3.6868e+05 2.7392e+05 3.0069e+05 2.7316e+05 3.0084e+05
  19.2500 2.7183e+05 2.1529e+05 3.5076e+05 2.1819e+05 3.4862e+05 2.5960e+05 2.8462e+05 2.5881e+05 2.8486e+05
  19.5000 2.5759e+05 2.0429e+05 3.3181e+05 2.0701e+05 3.2981e+05 2.4614e+05 2.6955e+05 2.4532e+05 2.6986e+05
  19.7500 2.4420e+05 1.9394e+05 3.1404e+05 1.9648e+05 3.1216e+05 2.3348e+05 2.5539e+05 2.3264e+05 2.5577e+05
  20.0000 2.3162e+05 1.8419e+05 2.9736e+05 1.8657e+05 2.9559e+05 2.2157e+05 2.4209e+05 2.2071e+05 2.4252e+05
  20.2500 2.1977e+05 1.7501e+05 2.8169e+05 1.7724e+05 2.8003e+05 2.1035e+05 2.2958e+05 2.0948e+05 2.3006e+05
  20.5000 2.0862e+05 1.6634e+05 2.6696e+05 1.6843e+05 2.6541e+05 1.9979e+05 2.1781e+05 1.9891e+05 2.1834e+05
  20.7500 1.9812e+05 1.5817e+05 2.5311e+05 1.6013e+05 2.5165e+05 1.8983e+05 2.0673e+05 1.8894e+05 2.0729e+05
  21.0000 1.8821e+05 1.5045e+05 2.4008e+05 1.5230e+05 2.3871e+05 1.8043e+05 1.9629e+05 1.7954e+05 1.9689e+05
  21.2500 1.7888e+05 1.4317e+05 2.2782e+05 1.4490e+05 2.2653e+05 1.7157e+05 1.8646e+05 1.7068e+05 1.8708e+05
  21.5000 1.7006e+05 1.3628e+05 2.1626e+05 1.3791e+05 2.1505e+05 1.6320e+05 1.7718e+05 1.6231e+05 1.7782e+05
  21.7500 1.6174e+05 1.2977e+05 2.0537e+05 1.3130e+05 2.0423e+05 1.5528e+05 1.6843e+05 1.5440e+05 1.6909e+05
  22.0000 1.5389e+05 1.2361e+05 1.9511e+05 1.2505e+05 1.9403e+05 1.4781e+05 1.6017e+05 1.4694e+05 1.6084e+05
