5.0000 1.8948e+07 1.2039e+07 2.7575e+07 1.2796e+07 2.6850e+07 1.6536e+07 2.1765e+07 1.6933e+07 2.0963e+07 1.9612e+07 1.8117e+07 2.3177e+07 1.4171e+07 2.6850e+07 1.2796e+07
5.5000 1.6607e+07 1.0845e+07 2.4109e+07 1.1475e+07 2.3541e+07 1.4612e+07 1.8912e+07 1.4908e+07 1.8306e+07 1.7483e+07 1.5733e+07 2.0202e+07 1.2419e+07 2.3541e+07 1.1475e+07
6.0000 1.4425e+07 9.6624e+06 2.0881e+07 1.0184e+07 2.0437e+07 1.2789e+07 1.6298e+07 1.3003e+07 1.5848e+07 1.5424e+07 1.3551e+07 1.7447e+07 1.0792e+07 2.0437e+07 1.0184e+07
6.5000 1.2456e+07 8.5382e+06 1.7971e+07 8.9693e+06 1.7624e+07 1.1120e+07 1.3972e+07 1.1269e+07 1.3643e+07 1.3503e+07 1.1613e+07 1.4978e+07 9.3274e+06 1.7624e+07 8.9693e+06
7.0000 1.0717e+07 7.5002e+06 1.5405e+07 7.8560e+06 1.5133e+07 9.6285e+06 1.1944e+07 9.7282e+06 1.1706e+07 1.1756e+07 9.9250e+06 1.2812e+07 8.0363e+06 1.5133e+07 7.8560e+06
7.5000 9.2043e+06 6.5626e+06 1.3178e+07 6.8568e+06 1.2963e+07 8.3164e+06 1.0199e+07 8.3801e+06 1.0029e+07 1.0199e+07 8.4734e+06 1.0940e+07 6.9140e+06 1.2963e+07 6.8568e+06
8.0000 7.9011e+06 5.7064e+06 1.1265e+07 5.9474e+06 1.1093e+07 7.1756e+06 8.7092e+06 7.2131e+06 8.5892e+06 8.8373e+06 7.2357e+06 9.3376e+06 5.9474e+06 1.1093e+07 5.9789e+06
8.5000 6.7857e+06 4.9256e+06 9.6317e+06 5.1199e+06 9.4938e+06 6.1912e+06 7.4447e+06 6.2102e+06 7.3613e+06 7.6384e+06 6.1858e+06 7.9752e+06 5.1199e+06 9.4938e+06 5.1988e+06
9.0000 5.8348e+06 4.2563e+06 8.2442e+06 4.4137e+06 8.1328e+06 5.3459e+06 6.3743e+06 5.3519e+06 6.3178e+06 6.5993e+06 5.2977e+06 6.8211e+06 4.4137e+06 8.1328e+06 4.5178e+06
9.5000 5.0258e+06 3.6837e+06 7.0679e+06 3.8121e+06 6.9773e+06 4.6221e+06 5.4694e+06 4.6193e+06 5.4322e+06 5.7092e+06 4.5473e+06 5.8452e+06 3.8121e+06 6.9773e+06 3.9314e+06
10.0000 4.3379e+06 3.1942e+06 6.0721e+06 3.2996e+06 5.9978e+06 4.0031e+06 4.7044e+06 3.9945e+06 4.6813e+06 4.9478e+06 3.9131e+06 5.0206e+06 3.2996e+06 5.9978e+06 3.4267e+06
10.5000 3.7530e+06 2.7759e+06 5.2289e+06 2.8629e+06 5.1676e+06 3.4741e+06 4.0573e+06 3.4619e+06 4.0442e+06 4.2952e+06 3.3767e+06 4.3235e+06 2.8629e+06 5.1676e+06 2.9914e+06
11.0000 3.2550e+06 2.4181e+06 4.5136e+06 2.4904e+06 4.4626e+06 3.0218e+06 3.5086e+06 3.0073e+06 3.5026e+06 3.7358e+06 2.9220e+06 3.7330e+06 2.4904e+06 4.4626e+06 2.6162e+06
11.5000 2.8299e+06 2.1117e+06 3.9052e+06 2.1720e+06 3.8626e+06 2.6343e+06 3.0420e+06 2.6186e+06 3.0412e+06 3.2556e+06 2.5355e+06 3.2313e+06 2.1720e+06 3.8626e+06 2.2926e+06
12.0000 2.4665e+06 1.8488e+06 3.3869e+06 1.8992e+06 3.3513e+06 2.3019e+06 2.6444e+06 2.2857e+06 2.6472e+06 2.8433e+06 2.2062e+06 2.8044e+06 1.8992e+06 3.3513e+06 2.0134e+06
