  27.2500 2.0689e+04 1.7059e+04 2.5490e+04 1.7121e+04 2.5442e+04 2.0024e+04 2.1367e+04
  27.5000 1.9759e+04 1.6306e+04 2.4318e+04 1.6364e+04 2.4273e+04 1.9130e+04 2.0400e+04
  27.7500 1.8877e+04 1.5590e+04 2.3208e+04 1.5645e+04 2.3166e+04 1.8282e+04 1.9482e+04
  28.0000 1.8040e+04 1.4911e+04 2.2156e+04 1.4962e+04 2.2116e+04 1.7477e+04 1.8612e+04
  28.2500 1.7244e+04 1.4265e+04 2.1158e+04 1.4313e+04 2.1120e+04 1.6712e+04 1.7786e+04
  28.5000 1.6489e+04 1.3651e+04 2.0211e+04 1.3696e+04 2.0175e+04 1.5985e+04 1.7001e+04
  28.7500 1.5772e+04 1.3066e+04 1.9312e+04 1.3109e+04 1.9278e+04 1.5294e+04 1.6256e+04
  29.0000 1.5089e+04 1.2511e+04 1.8458e+04 1.2551e+04 1.8427e+04 1.4637e+04 1.5548e+04
  29.2500 1.4440e+04 1.1982e+04 1.7648e+04 1.2020e+04 1.7618e+04 1.4012e+04 1.4875e+04
  29.5000 1.3823e+04 1.1478e+04 1.6877e+04 1.1514e+04 1.6850e+04 1.3417e+04 1.4235e+04
  29.7500 1.3236e+04 1.0999e+04 1.6145e+04 1.1032e+04 1.6119e+04 1.2851e+04 1.3626e+04
  30.0000 1.2677e+04 1.0542e+04 1.5449e+04 1.0573e+04 1.5424e+04 1.2311e+04 1.3047e+04
  30.2500 1.2145e+04 1.0106e+04 1.4787e+04 1.0136e+04 1.4763e+04 1.1798e+04 1.2496e+04
  30.5000 1.1638e+04 9.6912e+03 1.4157e+04 9.7192e+03 1.4135e+04 1.1308e+04 1.1971e+04
  30.7500 1.1155e+04 9.2953e+03 1.3557e+04 9.3218e+03 1.3536e+04 1.0842e+04 1.1471e+04
  31.0000 1.0694e+04 8.9178e+03 1.2986e+04 8.9428e+03 1.2966e+04 1.0397e+04 1.0994e+04
  31.2500 1.0256e+04 8.5575e+03 1.2442e+04 8.5812e+03 1.2423e+04 9.9732e+03 1.0540e+04
  31.5000 9.8368e+03 8.2137e+03 1.1924e+04 8.2360e+03 1.1906e+04 9.5685e+03 1.0107e+04
  31.7500 9.4375e+03 7.8855e+03 1.1430e+04 7.9066e+03 1.1413e+04 9.1824e+03 9.6943e+03
  32.0000 9.0564e+03 7.5720e+03 1.0959e+04 7.5919e+03 1.0943e+04 8.8138e+03 9.3005e+03
  32.2500 8.6926e+03 7.2725e+03 1.0510e+04 7.2914e+03 1.0495e+04 8.4619e+03 8.9247e+03
  32.5000 8.3452e+03 6.9865e+03 1.0082e+04 7.0043e+03 1.0068e+04 8.1258e+03 8.5660e+03
  32.7500 8.0135e+03 6.7130e+03 9.6729e+03 6.7299e+03 9.6596e+03 7.8047e+03 8.2235e+03
  33.0000 7.6966e+03 6.4516e+03 9.2829e+03 6.4676e+03 9.2703e+03 7.4979e+03 7.8964e+03
  33.2500 7.3940e+03 6.2018e+03 8.9107e+03 6.2169e+03 8.8987e+03 7.2047e+03 7.5841e+03
  33.5000 7.1049e+03 5.9630e+03 8.5554e+03 5.9773e+03 8.5441e+03 6.9246e+03 7.2859e+03
  33.7500 6.8286e+03 5.7346e+03 8.2163e+03 5.7482e+03 8.2056e+03 6.6569e+03 7.0010e+03
  34.0000 6.5646e+03 5.5162e+03 7.8925e+03 5.5291e+03 7.8823e+03 6.4010e+03 6.7288e+03
  34.2500 6.3122e+03 5.3073e+03 7.5832e+03 5.3195e+03 7.5735e+03 6.1563e+03 6.4686e+03
  34.5000 6.0709e+03 5.1074e+03 7.2876e+03 5.1189e+03 7.2785e+03 5.9222e+03 6.2199e+03
  34.7500 5.8400e+03 4.9160e+03 7.0052e+03 4.9270e+03 6.9965e+03 5.6982e+03 5.9820e+03
  35.0000 5.6191e+03 4.7328e+03 6.7351e+03 4.7432e+03 6.7269e+03 5.4839e+03 5.7545e+03
  35.2500 5.4076e+03 4.5573e+03 6.4769e+03 4.5672e+03 6.4691e+03 5.2787e+03 5.5368e+03
  35.5000 5.2053e+03 4.3892e+03 6.2300e+03 4.3986e+03 6.2225e+03 5.0822e+03 5.3285e+03
  35.7500 5.0114e+03 4.2282e+03 5.9937e+03 4.2370e+03 5.9866e+03 4.8940e+03 5.1290e+03
  36.0000 4.8258e+03 4.0738e+03 5.7675e+03 4.0822e+03 5.7608e+03 4.7136e+03 4.9380e+03
  36.2500 4.6480e+03 3.9258e+03 5.5511e+03 3.9338e+03 5.5447e+03 4.5409e+03 4.7551e+03
  36.5000 4.4776e+03 3.7839e+03 5.3438e+03 3.7915e+03 5.3378e+03 4.3753e+03 4.5799e+03
  36.7500 4.3143e+03 3.6478e+03 5.1454e+03 3.6550e+03 5.1396e+03 4.2165e+03 4.4119e+03
  37.0000 4.1577e+03 3.5172e+03 4.9553e+03 3.5241e+03 4.9498e+03 4.0642e+03 4.2510e+03
  37.2500 4.0075e+03 3.3919e+03 4.7731e+03 3.3985e+03 4.7679e+03 3.9182e+03 4.0967e+03
  37.5000 3.8635e+03 3.2717e+03 4.5985e+03 3.2779e+03 4.5936e+03 3.7781e+03 3.9487e+03
  37.7500 3.7253e+03 3.1563e+03 4.4312e+03 3.1622e+03 4.4265e+03 3.6436e+03 3.8068e+03
  38.0000 3.5927e+03 3.0454e+03 4.2708e+03 3.0510e+03 4.2663e+03 3.5145e+03 3.6707e+03
  38.2500 3.4654e+03 2.9390e+03 4.1169e+03 2.9443e+03 4.1126e+03 3.3906e+03 3.5400e+03
  38.5000 3.3433e+03 2.8367e+03 3.9693e+03 2.8418e+03 3.9652e+03 3.2716e+03 3.4147e+03
  38.7500 3.2259e+03 2.7385e+03 3.8277e+03 2.7433e+03 3.8238e+03 3.1574e+03 3.2943e+03
  39.0000 3.1133e+03 2.6440e+03 3.6918e+03 2.6486e+03 3.6881e+03 3.0476e+03 3.1787e+03
  39.2500 3.0051e+03 2.5533e+03 3.5614e+03 2.5577e+03 3.5578e+03 2.9421e+03 3.0677e+03
  39.5000 2.9011e+03 2.4660e+03 3.4362e+03 2.4702e+03 3.4328e+03 2.8407e+03 2.9611e+03
  39.7500 2.8011e+03 2.3821e+03 3.3160e+03 2.3861e+03 3.3127e+03 2.7433e+03 2.8587e+03
  40.0000 2.7051e+03 2.3014e+03 3.2005e+03 2.3052e+03 3.1974e+03 2.6496e+03 2.7603e+03
  40.2500 2.6127e+03 2.2238e+03 3.0896e+03 2.2274e+03 3.0867e+03 2.5595e+03 2.6657e+03
  40.5000 2.5239e+03 2.1491e+03 2.9830e+03 2.1526e+03 2.9802e+03 2.4729e+03 2.5747e+03
  40.7500 2.4386e+03 2.0772e+03 2.8806e+03 2.0806e+03 2.8779e+03 2.3896e+03 2.4873e+03
  41.0000 2.3564e+03 2.0081e+03 2.7822e+03 2.0113e+03 2.7796e+03 2.3094e+03 2.4032e+03
  41.2500 2.2775e+03 1.9415e+03 2.6876e+03 1.9446e+03 2.6851e+03 2.2323e+03 2.3224e+03
  41.5000 2.2015e+03 1.8775e+03 2.5966e+03 1.8804e+03 2.5942e+03 2.1581e+03 2.2446e+03
  41.7500 2.1283e+03 1.8159e+03 2.5091e+03 1.8187e+03 2.5068e+03 2.0867e+03 2.1698e+03
  42.0000 2.0580e+03 1.7565e+03 2.4249e+03 1.7592e+03 2.4227e+03 2.0180e+03 2.0978e+03
  42.2500 1.9902e+03 1.6994e+03 2.3439e+03 1.7019e+03 2.3418e+03 1.9518e+03 2.0285e+03
  42.5000 1.9250e+03 1.6443e+03 2.2659e+03 1.6468e+03 2.2639e+03 1.8881e+03 1.9617e+03
  42.7500 1.8622e+03 1.5913e+03 2.1909e+03 1.5937e+03 2.1890e+03 1.8267e+03 1.8975e+03
  43.0000 1.8017e+03 1.5402e+03 2.1187e+03 1.5425e+03 2.1169e+03 1.7676e+03 1.8356e+03
  43.2500 1.7435e+03 1.4910e+03 2.0492e+03 1.4932e+03 2.0474e+03 1.7107e+03 1.7760e+03
  43.5000 1.6873e+03 1.4436e+03 1.9822e+03 1.4456e+03 1.9806e+03 1.6558e+03 1.7187e+03
  43.7500 1.6332e+03 1.3978e+03 1.9177e+03 1.3998e+03 1.9161e+03 1.6029e+03 1.6634e+03
  44.0000 1.5811e+03 1.3537e+03 1.8556e+03 1.3556e+03 1.8541e+03 1.5520e+03 1.6101e+03
  44.2500 1.5309e+03 1.3112e+03 1.7958e+03 1.3130e+03 1.7943e+03 1.5028e+03 1.5587e+03
  44.5000 1.4824e+03 1.2702e+03 1.7381e+03 1.2719e+03 1.7367e+03 1.4555e+03 1.5092e+03
  44.7500 1.4357e+03 1.2306e+03 1.6825e+03 1.2323e+03 1.6812e+03 1.4098e+03 1.4615e+03
  45.0000 1.3907e+03 1.1925e+03 1.6290e+03 1.1940e+03 1.6277e+03 1.3657e+03 1.4155e+03
  45.2500 1.3472e+03 1.1556e+03 1.5773e+03 1.1571e+03 1.5761e+03 1.3232e+03 1.3711e+03
  45.5000 1.3053e+03 1.1201e+03 1.5275e+03 1.1215e+03 1.5263e+03 1.2822e+03 1.3282e+03
  45.7500 1.2648e+03 1.0858e+03 1.4795e+03 1.0872e+03 1.4783e+03 1.2426e+03 1.2869e+03
  46.0000 1.2258e+03 1.0526e+03 1.4332e+03 1.0540e+03 1.4321e+03 1.2044e+03 1.2471e+03
  46.2500 1.1882e+03 1.0207e+03 1.3885e+03 1.0220e+03 1.3875e+03 1.1675e+03 1.2086e+03
  46.5000 1.1518e+03 9.8979e+02 1.3454e+03 9.9102e+02 1.3444e+03 1.1319e+03 1.1715e+03
  46.7500 1.1167e+03 9.5997e+02 1.3038e+03 9.6114e+02 1.3028e+03 1.0975e+03 1.1357e+03
  47.0000 1.0828e+03 9.3116e+02 1.2637e+03 9.3228e+02 1.2627e+03 1.0644e+03 1.1011e+03
  47.2500 1.0501e+03 9.0333e+02 1.2249e+03 9.0441e+02 1.2240e+03 1.0323e+03 1.0677e+03
  47.5000 1.0185e+03 8.7644e+02 1.1875e+03 8.7747e+02 1.1867e+03 1.0013e+03 1.0355e+03
  47.7500 9.8793e+02 8.5045e+02 1.1514e+03 8.5144e+02 1.1506e+03 9.7142e+02 1.0043e+03
