   5.0000 1.7981e+07 1.1407e+07 2.6168e+07 1.2125e+07 2.5478e+07 1.5694e+07 2.0651e+07 1.6059e+07 1.9904e+07
   5.2500 1.6861e+07 1.0846e+07 2.4508e+07 1.1502e+07 2.3897e+07 1.4778e+07 1.9279e+07 1.5093e+07 1.8629e+07
   5.5000 1.5768e+07 1.0281e+07 2.2890e+07 1.0879e+07 2.2349e+07 1.3876e+07 1.7953e+07 1.4146e+07 1.7389e+07
   5.7500 1.4712e+07 9.7187e+06 2.1328e+07 1.0264e+07 2.0850e+07 1.2998e+07 1.6684e+07 1.3227e+07 1.6198e+07
   6.0000 1.3702e+07 9.1652e+06 1.9835e+07 9.6612e+06 1.9412e+07 1.2150e+07 1.5479e+07 1.2344e+07 1.5061e+07
   6.2500 1.2743e+07 8.6253e+06 1.8417e+07 9.0763e+06 1.8043e+07 1.1340e+07 1.4342e+07 1.1502e+07 1.3985e+07
   6.5000 1.1838e+07 8.1031e+06 1.7079e+07 8.5131e+06 1.6748e+07 1.0570e+07 1.3276e+07 1.0703e+07 1.2972e+07
   6.7500 1.0986e+07 7.6019e+06 1.5822e+07 7.9746e+06 1.5529e+07 9.8414e+06 1.2281e+07 9.9506e+06 1.2022e+07
   7.0000 1.0190e+07 7.1216e+06 1.4648e+07 7.4602e+06 1.4387e+07 9.1558e+06 1.1355e+07 9.2441e+06 1.1135e+07
   7.2500 9.4466e+06 6.6641e+06 1.3553e+07 6.9718e+06 1.3322e+07 8.5128e+06 1.0495e+07 8.5831e+06 1.0310e+07
   7.5000 8.7552e+06 6.2345e+06 1.2536e+07 6.5145e+06 1.2330e+07 7.9116e+06 9.6998e+06 7.9666e+06 9.5439e+06
   7.7500 8.1135e+06 5.8313e+06 1.1593e+07 6.0868e+06 1.1409e+07 7.3510e+06 8.9649e+06 7.3929e+06 8.8340e+06
   8.0000 7.5188e+06 5.4295e+06 1.0720e+07 5.6598e+06 1.0556e+07 6.8292e+06 8.2868e+06 6.8602e+06 8.1775e+06
   8.2500 6.9686e+06 5.0449e+06 9.9137e+06 5.2516e+06 9.7668e+06 6.3444e+06 7.6620e+06 6.3662e+06 7.5710e+06
   8.5000 6.4601e+06 4.6885e+06 9.1697e+06 4.8743e+06 9.0380e+06 5.8947e+06 7.0866e+06 5.9087e+06 7.0114e+06
   8.7500 5.9905e+06 4.3584e+06 8.4838e+06 4.5256e+06 8.3655e+06 5.4779e+06 6.5572e+06 5.4855e+06 6.4954e+06
   9.0000 5.5571e+06 4.0530e+06 7.8519e+06 4.2037e+06 7.7454e+06 5.0919e+06 6.0702e+06 5.0942e+06 6.0199e+06
   9.2500 5.1572e+06 3.7704e+06 7.2700e+06 3.9065e+06 7.1740e+06 4.7347e+06 5.6224e+06 4.7326e+06 5.5818e+06
   9.5000 4.7884e+06 3.5091e+06 6.7343e+06 3.6321e+06 6.6475e+06 4.4042e+06 5.2105e+06 4.3986e+06 5.1782e+06
   9.7500 4.4482e+06 3.2674e+06 6.2413e+06 3.3788e+06 6.1628e+06 4.0985e+06 4.8318e+06 4.0900e+06 4.8065e+06
  10.0000 4.1346e+06 3.0440e+06 5.7877e+06 3.1450e+06 5.7165e+06 3.8158e+06 4.4835e+06 3.8051e+06 4.4641e+06
  10.2500 3.8453e+06 2.8373e+06 5.3703e+06 2.9291e+06 5.3056e+06 3.5545e+06 4.1631e+06 3.5419e+06 4.1487e+06
  10.5000 3.5784e+06 2.6463e+06 4.9859e+06 2.7298e+06 4.9270e+06 3.3128e+06 3.8682e+06 3.2989e+06 3.8580e+06
  10.7500 3.3321e+06 2.4696e+06 4.6318e+06 2.5456e+06 4.5782e+06 3.0893e+06 3.5966e+06 3.0743e+06 3.5900e+06
  11.0000 3.1047e+06 2.3061e+06 4.3053e+06 2.3754e+06 4.2565e+06 2.8825e+06 3.3463e+06 2.8667e+06 3.3426e+06
  11.2500 2.8945e+06 2.1547e+06 4.0043e+06 2.2181e+06 3.9596e+06 2.6910e+06 3.1154e+06 2.6747e+06 3.1143e+06
  11.5000 2.7002e+06 2.0146e+06 3.7263e+06 2.0725e+06 3.6855e+06 2.5138e+06 2.9023e+06 2.4971e+06 2.9033e+06
  11.7500 2.5204e+06 1.8847e+06 3.4696e+06 1.9376e+06 3.4322e+06 2.3495e+06 2.7054e+06 2.3326e+06 2.7082e+06
  12.0000 2.3542e+06 1.7644e+06 3.2330e+06 1.8128e+06 3.1987e+06 2.1974e+06 2.5239e+06 2.1804e+06 2.5282e+06
  12.2500 2.2007e+06 1.6528e+06 3.0148e+06 1.6972e+06 2.9834e+06 2.0565e+06 2.3564e+06 2.0395e+06 2.3618e+06
  12.5000 2.0585e+06 1.5492e+06 2.8135e+06 1.5901e+06 2.7846e+06 1.9259e+06 2.2016e+06 1.9090e+06 2.2080e+06
  12.7500 1.9269e+06 1.4530e+06 2.6275e+06 1.4906e+06 2.6009e+06 1.8047e+06 2.0585e+06 1.7881e+06 2.0657e+06
  13.0000 1.8048e+06 1.3636e+06 2.4555e+06 1.3982e+06 2.4309e+06 1.6921e+06 1.9260e+06 1.6758e+06 1.9338e+06
  13.2500 1.6914e+06 1.2805e+06 2.2961e+06 1.3124e+06 2.2735e+06 1.5874e+06 1.8031e+06 1.5714e+06 1.8114e+06
  13.5000 1.5861e+06 1.2031e+06 2.1484e+06 1.2325e+06 2.1275e+06 1.4901e+06 1.6892e+06 1.4744e+06 1.6978e+06
  13.7500 1.4882e+06 1.1309e+06 2.0114e+06 1.1582e+06 1.9920e+06 1.3994e+06 1.5834e+06 1.3842e+06 1.5923e+06
  14.0000 1.3971e+06 1.0637e+06 1.8840e+06 1.0888e+06 1.8661e+06 1.3149e+06 1.4850e+06 1.3001e+06 1.4941e+06
  14.2500 1.3122e+06 1.0009e+06 1.7656e+06 1.0242e+06 1.7490e+06 1.2361e+06 1.3934e+06 1.2217e+06 1.4026e+06
  14.5000 1.2330e+06 9.4229e+05 1.6555e+06 9.6390e+05 1.6401e+06 1.1625e+06 1.3082e+06 1.1486e+06 1.3174e+06
  14.7500 1.1594e+06 8.8772e+05 1.5533e+06 9.0775e+05 1.5390e+06 1.0941e+06 1.2291e+06 1.0806e+06 1.2383e+06
  15.0000 1.0910e+06 8.3686e+05 1.4585e+06 8.5546e+05 1.4452e+06 1.0304e+06 1.1556e+06 1.0173e+06 1.1647e+06
  15.2500 1.0273e+06 7.8942e+05 1.3704e+06 8.0669e+05 1.3580e+06 9.7102e+05 1.0872e+06 9.5838e+05 1.0962e+06
  15.5000 9.6793e+05 7.4511e+05 1.2885e+06 7.6117e+05 1.2770e+06 9.1564e+05 1.0235e+06 9.0341e+05 1.0325e+06
  15.7500 9.1253e+05 7.0369e+05 1.2122e+06 7.1863e+05 1.2015e+06 8.6391e+05 9.6412e+05 8.5210e+05 9.7298e+05
  16.0000 8.6080e+05 6.6494e+05 1.1411e+06 6.7885e+05 1.1311e+06 8.1556e+05 9.0874e+05 8.0415e+05 9.1745e+05
  16.2500 8.1243e+05 6.2864e+05 1.0748e+06 6.4161e+05 1.0655e+06 7.7032e+05 8.5702e+05 7.5930e+05 8.6557e+05
  16.5000 7.6718e+05 5.9462e+05 1.0129e+06 6.0671e+05 1.0042e+06 7.2795e+05 8.0867e+05 7.1732e+05 8.1705e+05
  16.7500 7.2481e+05 5.6269e+05 9.5509e+05 5.7398e+05 9.4694e+05 6.8823e+05 7.6344e+05 6.7798e+05 7.7164e+05
  17.0000 6.8509e+05 5.3272e+05 9.0100e+05 5.4326e+05 8.9338e+05 6.5097e+05 7.2109e+05 6.4109e+05 7.2909e+05
  17.2500 6.4784e+05 5.0455e+05 8.5037e+05 5.1440e+05 8.4323e+05 6.1598e+05 6.8141e+05 6.0647e+05 6.8920e+05
  17.5000 6.1286e+05 4.7806e+05 8.0294e+05 4.8727e+05 7.9626e+05 5.8311e+05 6.4418e+05 5.7395e+05 6.5178e+05
  17.7500 5.8001e+05 4.5312e+05 7.5848e+05 4.6175e+05 7.5222e+05 5.5220e+05 6.0925e+05 5.4339e+05 6.1663e+05
  18.0000 5.4919e+05 4.2970e+05 7.1685e+05 4.3778e+05 7.1097e+05 5.2318e+05 5.7650e+05 5.1470e+05 5.8368e+05
  18.2500 5.2028e+05 4.0770e+05 6.7787e+05 4.1527e+05 6.7236e+05 4.9595e+05 5.4581e+05 4.8779e+05 5.5277e+05
  18.5000 4.9315e+05 3.8702e+05 6.4135e+05 3.9412e+05 6.3617e+05 4.7037e+05 5.1703e+05 4.6252e+05 5.2378e+05
  18.7500 4.6767e+05 3.6756e+05 6.0711e+05 3.7423e+05 6.0225e+05 4.4634e+05 4.9000e+05 4.3878e+05 4.9656e+05
  19.0000 4.4372e+05 3.4925e+05 5.7499e+05 3.5551e+05 5.7042e+05 4.2372e+05 4.6462e+05 4.1646e+05 4.7098e+05
  19.2500 4.2119e+05 3.3200e+05 5.4483e+05 3.3788e+05 5.4053e+05 4.0245e+05 4.4077e+05 3.9545e+05 4.4692e+05
  19.5000 3.9999e+05 3.1574e+05 5.1650e+05 3.2127e+05 5.1245e+05 3.8240e+05 4.1833e+05 3.7568e+05 4.2430e+05
  19.7500 3.8002e+05 3.0041e+05 4.8987e+05 3.0560e+05 4.8605e+05 3.6352e+05 3.9722e+05 3.5705e+05 4.0299e+05
  20.0000 3.6120e+05 2.8593e+05 4.6481e+05 2.9082e+05 4.6122e+05 3.4571e+05 3.7733e+05 3.3948e+05 3.8292e+05
  20.2500 3.4346e+05 2.7226e+05 4.4123e+05 2.7686e+05 4.3784e+05 3.2890e+05 3.5859e+05 3.2291e+05 3.6400e+05
  20.5000 3.2671e+05 2.5934e+05 4.1903e+05 2.6367e+05 4.1583e+05 3.1304e+05 3.4093e+05 3.0727e+05 3.4616e+05
  20.7500 3.1091e+05 2.4712e+05 3.9810e+05 2.5120e+05 3.9508e+05 2.9804e+05 3.2426e+05 2.9250e+05 3.2931e+05
  21.0000 2.9598e+05 2.3556e+05 3.7837e+05 2.3941e+05 3.7552e+05 2.8387e+05 3.0852e+05 2.7854e+05 3.1341e+05
  21.2500 2.8186e+05 2.2462e+05 3.5975e+05 2.2825e+05 3.5706e+05 2.7047e+05 2.9366e+05 2.6534e+05 2.9838e+05
  21.5000 2.6852e+05 2.1426e+05 3.4218e+05 2.1769e+05 3.3964e+05 2.5779e+05 2.7961e+05 2.5285e+05 2.8418e+05
  21.7500 2.5589e+05 2.0444e+05 3.2559e+05 2.0767e+05 3.2318e+05 2.4578e+05 2.6633e+05 2.4104e+05 2.7074e+05
  22.0000 2.4394e+05 1.9513e+05 3.0992e+05 1.9819e+05 3.0764e+05 2.3441e+05 2.5377e+05 2.2985e+05 2.5803e+05
  22.2500 2.3264e+05 1.8632e+05 2.9512e+05 1.8921e+05 2.9296e+05 2.2366e+05 2.4190e+05 2.1926e+05 2.4601e+05
  22.5000 2.2195e+05 1.7797e+05 2.8114e+05 1.8070e+05 2.7909e+05 2.1348e+05 2.3068e+05 2.0925e+05 2.3464e+05
  22.7500 2.1182e+05 1.7006e+05 2.6792e+05 1.7264e+05 2.6598e+05 2.0383e+05 2.2006e+05 1.9976e+05 2.2388e+05
  23.0000 2.0224e+05 1.6255e+05 2.5542e+05 1.6500e+05 2.5359e+05 1.9469e+05 2.1000e+05 1.9078e+05 2.1370e+05
  23.2500 1.9315e+05 1.5543e+05 2.4360e+05 1.5775e+05 2.4186e+05 1.8602e+05 2.0048e+05 1.8226e+05 2.0405e+05
  23.5000 1.8454e+05 1.4867e+05 2.3240e+05 1.5087e+05 2.3075e+05 1.7781e+05 1.9145e+05 1.7418e+05 1.9490e+05
  23.7500 1.7637e+05 1.4226e+05 2.2180e+05 1.4434e+05 2.2024e+05 1.7001e+05 1.8290e+05 1.6652e+05 1.8623e+05
  24.0000 1.6862e+05 1.3616e+05 2.1176e+05 1.3813e+05 2.1028e+05 1.6261e+05 1.7479e+05 1.5924e+05 1.7800e+05
  24.2500 1.6127e+05 1.3036e+05 2.0224e+05 1.3223e+05 2.0083e+05 1.5558e+05 1.6709e+05 1.5234e+05 1.7019e+05
  24.5000 1.5428e+05 1.2485e+05 1.9322e+05 1.2663e+05 1.9188e+05 1.4890e+05 1.5979e+05 1.4578e+05 1.6278e+05
  24.7500 1.4764e+05 1.1961e+05 1.8466e+05 1.2130e+05 1.8338e+05 1.4255e+05 1.5285e+05 1.3954e+05 1.5574e+05
  25.0000 1.4134e+05 1.1463e+05 1.7653e+05 1.1622e+05 1.7532e+05 1.3651e+05 1.4626e+05 1.3362e+05 1.4905e+05
  25.2500 1.3534e+05 1.0988e+05 1.6882e+05 1.1140e+05 1.6767e+05 1.3077e+05 1.4000e+05 1.2798e+05 1.4270e+05
  25.5000 1.2963e+05 1.0536e+05 1.6150e+05 1.0680e+05 1.6040e+05 1.2530e+05 1.3405e+05 1.2262e+05 1.3665e+05
  25.7500 1.2420e+05 1.0105e+05 1.5454e+05 1.0242e+05 1.5349e+05 1.2010e+05 1.2838e+05 1.1751e+05 1.3090e+05
  26.0000 1.1904e+05 9.6943e+04 1.4792e+05 9.8246e+04 1.4693e+05 1.1515e+05 1.2300e+05 1.1265e+05 1.2542e+05
  26.2500 1.1412e+05 9.3028e+04 1.4163e+05 9.4268e+04 1.4068e+05 1.1043e+05 1.1787e+05 1.0802e+05 1.2021e+05
  26.5000 1.0943e+05 8.9295e+04 1.3565e+05 9.0474e+04 1.3475e+05 1.0593e+05 1.1299e+05 1.0361e+05 1.1525e+05
  26.7500 1.0496e+05 8.5732e+04 1.2996e+05 8.6855e+04 1.2910e+05 1.0164e+05 1.0834e+05 9.9404e+04 1.1052e+05
  27.0000 1.0070e+05 8.2333e+04 1.2454e+05 8.3402e+04 1.2372e+05 9.7552e+04 1.0391e+05 9.5395e+04 1.0602e+05
  27.2500 9.6648e+04 7.9090e+04 1.1938e+05 8.0109e+04 1.1860e+05 9.3653e+04 9.9689e+04 9.1573e+04 1.0172e+05
  27.5000 9.2780e+04 7.5996e+04 1.1447e+05 7.6966e+04 1.1372e+05 8.9935e+04 9.5668e+04 8.7929e+04 9.7632e+04
  27.7500 8.9092e+04 7.3041e+04 1.0980e+05 7.3966e+04 1.0908e+05 8.6387e+04 9.1834e+04 8.4453e+04 9.3730e+04
  28.0000 8.5573e+04 7.0220e+04 1.0534e+05 7.1102e+04 1.0466e+05 8.3002e+04 8.8178e+04 8.1136e+04 9.0010e+04
  28.2500 8.2215e+04 6.7525e+04 1.0109e+05 6.8366e+04 1.0044e+05 7.9770e+04 8.4691e+04 7.7969e+04 8.6460e+04
  28.5000 7.9009e+04 6.4950e+04 9.7045e+04 6.5752e+04 9.6423e+04 7.6683e+04 8.1363e+04 7.4946e+04 8.3072e+04
  28.7500 7.5948e+04 6.2488e+04 9.3183e+04 6.3254e+04 9.2588e+04 7.3735e+04 7.8186e+04 7.2058e+04 7.9837e+04
  29.0000 7.3024e+04 6.0134e+04 8.9499e+04 6.0865e+04 8.8930e+04 7.0917e+04 7.5153e+04 6.9299e+04 7.6748e+04
  29.2500 7.0230e+04 5.7883e+04 8.5983e+04 5.8581e+04 8.5439e+04 6.8224e+04 7.2256e+04 6.6662e+04 7.3797e+04
  29.5000 6.7559e+04 5.5729e+04 8.2626e+04 5.6396e+04 8.2106e+04 6.5649e+04 6.9488e+04 6.4142e+04 7.0977e+04
  29.7500 6.5006e+04 5.3668e+04 7.9420e+04 5.4305e+04 7.8923e+04 6.3186e+04 6.6842e+04 6.1731e+04 6.8281e+04
